latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.224,136.525,327.7,1.2,1.1,2018-09-02,01:25,T,50,6.0NRT,302.7,18.5,D
-12.876,141.731,321.7,3.1,1.7,2018-09-02,01:25,T,56,6.0NRT,295,67.3,D
-12.231,136.501,327.3,1.2,1.1,2018-09-02,01:25,T,53,6.0NRT,300.5,17.6,D
-12.241,136.499,322.2,1.2,1.1,2018-09-02,01:25,T,33,6.0NRT,300.6,11.2,D
-12.253,136.509,348.8,1.2,1.1,2018-09-02,01:25,T,94,6.0NRT,302.6,65.4,D
-12.321,136.635,325.7,1.3,1.1,2018-09-02,01:25,T,69,6.0NRT,303.1,16.8,D
-12.322,136.646,320.9,1.3,1.1,2018-09-02,01:25,T,34,6.0NRT,304,10.2,D
-11.86,133.258,324.9,1,1,2018-09-02,01:25,T,65,6.0NRT,304.3,8.3,D
-11.871,133.266,332.1,1,1,2018-09-02,01:25,T,79,6.0NRT,304.8,16.9,D
-12.38,136.77,319,1.3,1.1,2018-09-02,01:25,T,47,6.0NRT,297.6,11.9,D
-11.909,133.272,325.1,1,1,2018-09-02,01:25,T,52,6.0NRT,305.6,7.5,D
-12.26,135.249,319.7,1.1,1,2018-09-02,01:25,T,32,6.0NRT,302.8,9.3,D
-12.34,135.744,324.8,1.1,1.1,2018-09-02,01:25,T,59,6.0NRT,304.7,11.7,D
-12.478,136.589,321.4,1.3,1.1,2018-09-02,01:25,T,23,6.0NRT,302.8,9.2,D
-12.488,136.588,322.3,1.3,1.1,2018-09-02,01:25,T,37,6.0NRT,304.1,9.9,D
-12.499,136.598,327.5,1.3,1.1,2018-09-02,01:25,T,66,6.0NRT,303,17.2,D
-12.038,133.154,353.7,1,1,2018-09-02,01:25,T,96,6.0NRT,309.1,53.3,D
-12.039,133.163,338.2,1,1,2018-09-02,01:25,T,84,6.0NRT,308.8,22.4,D
-12.047,133.152,341.3,1,1,2018-09-02,01:25,T,87,6.0NRT,305,28.1,D
-12.048,133.161,333.3,1,1,2018-09-02,01:25,T,79,6.0NRT,307.9,15.5,D
-12.239,134.331,326.3,1,1,2018-09-02,01:25,T,59,6.0NRT,304.4,10.7,D
