latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-17.401,138.733,339.9,1,1,2018-10-01,00:55,T,67,6.0NRT,307.8,28.8,D
-15.233,142.322,345.5,1.1,1,2018-10-01,00:55,T,90,6.0NRT,309.2,42.6,D
-15.234,142.332,339.2,1.1,1,2018-10-01,00:55,T,84,6.0NRT,309.4,30,D
-15.236,142.342,331.8,1.1,1,2018-10-01,00:55,T,56,6.0NRT,310.2,17.6,D
-15.243,142.392,347.1,1.1,1,2018-10-01,00:55,T,91,6.0NRT,311.1,44.2,D
-15.244,142.402,351.8,1.1,1,2018-10-01,00:55,T,95,6.0NRT,310.4,55.9,D
-15.458,143.967,333.9,1.3,1.1,2018-10-01,00:55,T,72,6.0NRT,306.9,28.5,D
-15.241,142.31,339.3,1.1,1,2018-10-01,00:55,T,85,6.0NRT,309.2,33.3,D
-15.242,142.32,327.3,1.1,1,2018-10-01,00:55,T,49,6.0NRT,308.6,14.3,D
-15.244,142.33,341.9,1.1,1,2018-10-01,00:55,T,87,6.0NRT,310.3,38.1,D
-15.245,142.34,345.6,1.1,1,2018-10-01,00:55,T,90,6.0NRT,309.2,44,D
-15.247,142.35,357.5,1.1,1,2018-10-01,00:55,T,98,6.0NRT,309.2,73.3,D
-15.248,142.36,389.2,1.1,1,2018-10-01,00:55,T,100,6.0NRT,311.5,201,D
-15.249,142.37,379.1,1.1,1,2018-10-01,00:55,T,100,6.0NRT,311,150.4,D
-15.251,142.38,343.4,1.1,1,2018-10-01,00:55,T,88,6.0NRT,310.4,36.6,D
-15.465,143.942,331.6,1.3,1.1,2018-10-01,00:55,T,75,6.0NRT,308.9,24.4,D
-15.247,142.289,404.8,1.1,1,2018-10-01,00:55,T,100,6.0NRT,314.7,302.5,D
-15.249,142.299,359.4,1.1,1,2018-10-01,00:55,T,99,6.0NRT,309.6,80.8,D
-15.25,142.309,326.1,1.1,1,2018-10-01,00:55,T,35,6.0NRT,305,13.3,D
-15.252,142.319,329.9,1.1,1,2018-10-01,00:55,T,50,6.0NRT,303.9,18.2,D
-15.253,142.329,341.6,1.1,1,2018-10-01,00:55,T,87,6.0NRT,304.5,38,D
-15.471,143.904,333.4,1.3,1.1,2018-10-01,00:55,T,79,6.0NRT,311.2,24,D
-15.472,143.916,336.5,1.3,1.1,2018-10-01,00:55,T,83,6.0NRT,311.2,32.4,D
-15.47,143.911,331.5,1.3,1.1,2018-10-01,00:55,T,62,6.0NRT,311.4,22.2,D
-15.474,143.861,327.4,1.3,1.1,2018-10-01,00:55,T,43,6.0NRT,309.9,14,D
-15.475,143.788,325.1,1.3,1.1,2018-10-01,00:55,T,31,6.0NRT,306.4,13.4,D
-15.476,143.8,335.3,1.3,1.1,2018-10-01,00:55,T,82,6.0NRT,308.5,30.5,D
-15.478,143.812,336.4,1.3,1.1,2018-10-01,00:55,T,83,6.0NRT,309.2,31.3,D
-15.479,143.824,336.2,1.3,1.1,2018-10-01,00:55,T,83,6.0NRT,309.6,31.2,D
-15.481,143.836,333.1,1.3,1.1,2018-10-01,00:55,T,74,6.0NRT,309.8,24,D
-15.483,143.848,329.9,1.3,1.1,2018-10-01,00:55,T,60,6.0NRT,309.8,18.6,D
-15.339,142.558,328,1.1,1,2018-10-01,00:55,T,57,6.0NRT,312.8,9.5,D
-15.334,142.455,330.9,1.1,1,2018-10-01,00:55,T,70,6.0NRT,313,13.8,D
-15.337,142.475,327.4,1.1,1,2018-10-01,00:55,T,38,6.0NRT,311.6,8.2,D
-15.351,142.504,326.5,1.1,1,2018-10-01,00:55,T,63,6.0NRT,310.1,9.1,D
-15.397,142.697,331.5,1.1,1.1,2018-10-01,00:55,T,51,6.0NRT,312.8,13.2,D
-15.349,142.041,327.1,1.1,1,2018-10-01,00:55,T,43,6.0NRT,311.8,8.9,D
-15.737,144.318,342.3,1.4,1.2,2018-10-01,00:55,T,89,6.0NRT,310.1,54.1,D
-15.739,144.331,331.1,1.4,1.2,2018-10-01,00:55,T,64,6.0NRT,307.7,26.9,D
-13.68,131.362,320.9,3.7,1.8,2018-10-01,00:55,T,57,6.0NRT,301.8,60,D
-13.687,131.396,318.4,3.7,1.8,2018-10-01,00:55,T,34,6.0NRT,302.8,43,D
-15.75,144.251,325.3,1.4,1.2,2018-10-01,00:55,T,46,6.0NRT,307.6,16.4,D
-15.769,144.236,338.9,1.4,1.2,2018-10-01,00:55,T,86,6.0NRT,308.6,47.1,D
