latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.072,145.215,329.2,3,1.7,2018-09-16,00:00,T,82,6.0NRT,302.1,107.3,D
-18.071,145.209,328,3,1.7,2018-09-16,00:00,T,81,6.0NRT,301.8,101.4,D
-18.67,145.77,328.4,2.7,1.6,2018-09-16,00:00,T,81,6.0NRT,301.6,89.1,D
-18.712,145.762,312.8,2.7,1.6,2018-09-16,00:00,T,38,6.0NRT,300.7,26.3,D
-18.716,145.786,327.5,2.7,1.6,2018-09-16,00:00,T,80,6.0NRT,299.7,88.1,D
-18.707,145.782,320.4,2.7,1.6,2018-09-16,00:00,T,61,6.0NRT,299.8,52.6,D
-18.721,145.779,318.6,2.7,1.6,2018-09-16,00:00,T,57,6.0NRT,299.9,46.7,D
-34.463,150.885,318.6,1,1,2018-09-16,00:05,T,59,6.0NRT,296.3,13.7,D
-36.613,142.471,314.1,1.8,1.3,2018-09-16,00:05,T,74,6.0NRT,285.7,32.3,D
-36.531,149.574,323.2,1,1,2018-09-16,00:05,T,58,6.0NRT,281.6,21.2,D
-34.855,147.28,312,1.1,1,2018-09-16,00:05,T,72,6.0NRT,285.5,12.6,D
-34.259,146.037,305.9,1.3,1.1,2018-09-16,00:05,T,53,6.0NRT,292.2,6.3,D
-34.256,146.024,303.8,1.3,1.1,2018-09-16,00:05,T,34,6.0NRT,291.9,4.5,D
-34.101,146.485,307.6,1.2,1.1,2018-09-16,00:05,T,59,6.0NRT,294.3,5.1,D
-36.606,142.467,308.2,1.8,1.3,2018-09-16,00:05,T,67,6.0NRT,285.8,20.9,D
-19.241,146.556,315.8,2.3,1.5,2018-09-16,00:05,T,49,6.0NRT,301.3,19,D
-19.245,146.577,323.1,2.3,1.5,2018-09-16,00:05,T,74,6.0NRT,303.3,39.7,D
-19.242,146.572,325.5,2.3,1.5,2018-09-16,00:05,T,77,6.0NRT,303,48.6,D
-23.668,149.365,319.9,1.2,1.1,2018-09-16,00:05,T,51,6.0NRT,306.7,8.9,D
-23.67,149.377,320.2,1.2,1.1,2018-09-16,00:05,T,51,6.0NRT,306.7,9.5,D
-24.144,151.772,315,1,1,2018-09-16,00:05,T,42,6.0NRT,299.9,7.8,D
-24.402,151.647,323.1,1,1,2018-09-16,00:05,T,67,6.0NRT,305.4,12.1,D
-24.438,151.051,319.2,1,1,2018-09-16,00:05,T,55,6.0NRT,296.9,13.2,D
-25.334,148.647,333,1.3,1.1,2018-09-16,00:05,T,86,6.0NRT,295.4,40.9,D
-25.336,148.66,319.6,1.3,1.1,2018-09-16,00:05,T,74,6.0NRT,295.4,18.5,D
-25.334,148.654,325.4,1.3,1.1,2018-09-16,00:05,T,80,6.0NRT,295.5,26.4,D
-25.342,148.639,326.6,1.3,1.1,2018-09-16,00:05,T,81,6.0NRT,295.3,28.2,D
-25.344,148.652,346.2,1.3,1.1,2018-09-16,00:05,T,94,6.0NRT,296.5,71.1,D
-26.5,152.271,310.1,1,1,2018-09-16,00:05,T,50,6.0NRT,299.2,6.3,D
-27.121,152.825,314.2,1,1,2018-09-16,00:05,T,49,6.0NRT,298.2,7.5,D
-27.122,152.836,328.6,1,1,2018-09-16,00:05,T,82,6.0NRT,300.4,22.3,D
-27.132,152.834,311.5,1,1,2018-09-16,00:05,T,36,6.0NRT,298,5.3,D
-26.353,147.767,315.2,1.4,1.2,2018-09-16,00:05,T,63,6.0NRT,298.7,13.3,D
-26.355,147.781,317,1.4,1.2,2018-09-16,00:05,T,67,6.0NRT,299,16,D
-27.219,150.494,324.4,1,1,2018-09-16,00:05,T,76,6.0NRT,300.3,17,D
-27.22,150.504,318.5,1,1,2018-09-16,00:05,T,58,6.0NRT,299.5,10.7,D
-27.556,149.36,328.9,1.1,1,2018-09-16,00:05,T,82,6.0NRT,300.3,24.6,D
-27.558,149.371,326.7,1.1,1,2018-09-16,00:05,T,81,6.0NRT,300.6,21.9,D
-27.56,149.382,320.2,1.1,1,2018-09-16,00:05,T,73,6.0NRT,299.4,13.6,D
-28.223,151.403,322.8,1,1,2018-09-16,00:05,T,77,6.0NRT,302.7,14.1,D
