latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.251,150.35,316.2,3,1.7,2018-10-19,00:45,T,28,6.0NRT,291.9,34.6,D
-23.098,134.904,352.1,2.2,1.4,2018-10-19,00:45,T,95,6.0NRT,307.8,154.7,D
-23.093,134.948,329,2.2,1.4,2018-10-19,00:45,T,46,6.0NRT,308.3,27.6,D
-23.089,134.925,341.5,2.2,1.4,2018-10-19,00:45,T,86,6.0NRT,310.3,85.7,D
-23.085,134.905,341.3,2.2,1.4,2018-10-19,00:45,T,86,6.0NRT,310.3,84.6,D
-23.136,135.03,329.3,2.1,1.4,2018-10-19,00:45,T,62,6.0NRT,309.3,28.9,D
-23.132,135.009,348.6,2.2,1.4,2018-10-19,00:45,T,92,6.0NRT,310.7,123,D
-23.128,134.989,335.8,2.2,1.4,2018-10-19,00:45,T,80,6.0NRT,311.2,54.5,D
-23.113,134.907,346.9,2.2,1.4,2018-10-19,00:45,T,91,6.0NRT,307.3,119.9,D
-23.109,134.886,337.9,2.2,1.4,2018-10-19,00:45,T,82,6.0NRT,305.8,70.6,D
-23.105,134.864,334,2.2,1.4,2018-10-19,00:45,T,77,6.0NRT,306.4,52.6,D
-23.101,134.844,352.6,2.2,1.4,2018-10-19,00:45,T,95,6.0NRT,310.4,164.8,D
-23.1,134.91,354.2,2.2,1.4,2018-10-19,00:45,T,96,6.0NRT,307.7,167.8,D
-25.622,150.841,313.6,3.3,1.7,2018-10-19,00:45,T,64,6.0NRT,289.8,38.8,D
-25.62,150.808,313.2,3.3,1.7,2018-10-19,00:45,T,63,6.0NRT,290.8,35.2,D
-25.345,150.216,310.2,3,1.6,2018-10-19,00:45,T,54,6.0NRT,288.2,21.5,D
-25.193,150.712,311.5,3.2,1.7,2018-10-19,00:45,T,47,6.0NRT,291.7,27.9,D
-25.19,150.707,312.3,3.2,1.7,2018-10-19,00:45,T,60,6.0NRT,292.1,31,D
-23.035,134.921,333.6,2.2,1.4,2018-10-19,00:45,T,77,6.0NRT,310.9,49.7,D
-23.048,134.918,338,2.2,1.4,2018-10-19,00:45,T,82,6.0NRT,310.3,68.1,D
-23.074,134.913,336,2.2,1.4,2018-10-19,00:45,T,75,6.0NRT,310.6,56.4,D
-23.078,134.936,355.5,2.2,1.4,2018-10-19,00:45,T,97,6.0NRT,310.8,176.4,D
-23.082,134.957,328.5,2.2,1.4,2018-10-19,00:45,T,61,6.0NRT,310.7,27.5,D
-23.087,134.911,350,2.2,1.4,2018-10-19,00:45,T,93,6.0NRT,311.4,138,D
-23.091,134.932,338.9,2.2,1.4,2018-10-19,00:45,T,83,6.0NRT,309,71.3,D
-23.115,134.718,340.8,2.3,1.5,2018-10-19,00:45,T,86,6.0NRT,307.6,95.9,D
-23.111,134.696,370.1,2.3,1.5,2018-10-19,00:45,T,100,6.0NRT,311.7,333.6,D
-23.156,134.997,361,2.2,1.4,2018-10-19,00:45,T,100,6.0NRT,310.7,213.1,D
-23.152,134.976,348.7,2.2,1.4,2018-10-19,00:45,T,92,6.0NRT,311.7,124.5,D
-23.148,134.956,333.3,2.2,1.4,2018-10-19,00:45,T,49,6.0NRT,309.3,42.8,D
-23.14,134.914,348.5,2.2,1.4,2018-10-19,00:45,T,92,6.0NRT,307.7,127.3,D
-23.136,134.894,340.9,2.2,1.4,2018-10-19,00:45,T,86,6.0NRT,308.2,86.9,D
-23.098,134.699,337.8,2.3,1.5,2018-10-19,00:45,T,82,6.0NRT,308,78.1,D
-23.143,135,357.2,2.2,1.4,2018-10-19,00:45,T,98,6.0NRT,312.5,185.3,D
-23.139,134.979,343.3,2.2,1.4,2018-10-19,00:45,T,88,6.0NRT,312.1,94.3,D
-23.123,134.898,325.4,2.2,1.4,2018-10-19,00:45,T,27,6.0NRT,305.9,20.9,D
-23.111,134.833,328.4,2.2,1.4,2018-10-19,00:45,T,67,6.0NRT,306.2,39.3,D
-23.107,134.812,327,2.2,1.4,2018-10-19,00:45,T,62,6.0NRT,305.8,33.8,D
-23.134,135.023,339.7,2.1,1.4,2018-10-19,00:45,T,84,6.0NRT,309.7,74.3,D
-23.13,135.002,344,2.2,1.4,2018-10-19,00:45,T,89,6.0NRT,310.8,97.3,D
-23.126,134.982,334.5,2.2,1.4,2018-10-19,00:45,T,78,6.0NRT,310.8,51.7,D
-23.111,134.9,353.3,2.2,1.4,2018-10-19,00:45,T,96,6.0NRT,307.8,167.2,D
