latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.034,136.402,334.1,1.3,1.1,2018-10-04,01:25,T,77,6.0NRT,308.8,26.7,D
-11.964,142.38,315.6,3.3,1.7,2018-10-04,01:25,T,45,6.0NRT,294.4,24.4,D
-12.091,142.149,318.7,3.2,1.7,2018-10-04,01:25,T,62,6.0NRT,298.7,40.7,D
-11.308,132.31,332.7,1.1,1,2018-10-04,01:25,T,57,6.0NRT,309.1,16,D
-11.34,132.461,332.6,1,1,2018-10-04,01:25,T,60,6.0NRT,308.1,15.5,D
-11.342,132.471,333.5,1,1,2018-10-04,01:25,T,52,6.0NRT,307.9,17.5,D
-11.289,131.899,336.3,1.1,1,2018-10-04,01:25,T,79,6.0NRT,302.4,28.2,D
-11.291,131.908,332,1.1,1,2018-10-04,01:25,T,61,6.0NRT,304.1,21,D
-11.363,132.374,332.3,1,1,2018-10-04,01:25,T,74,6.0NRT,306.3,15.7,D
-11.364,132.383,330.4,1,1,2018-10-04,01:25,T,61,6.0NRT,308.2,12.3,D
-11.389,132.544,329,1,1,2018-10-04,01:25,T,67,6.0NRT,305.8,12.6,D
-11.299,131.897,341.1,1.1,1,2018-10-04,01:25,T,76,6.0NRT,303.3,38,D
-11.498,133.022,338.1,1,1,2018-10-04,01:25,T,84,6.0NRT,303.7,24.4,D
-11.411,132.318,337,1.1,1,2018-10-04,01:25,T,76,6.0NRT,303.4,24.4,D
-11.412,132.327,348.5,1.1,1,2018-10-04,01:25,T,93,6.0NRT,306.3,45.6,D
-11.413,132.337,336.6,1.1,1,2018-10-04,01:25,T,65,6.0NRT,305.9,22.6,D
-11.515,133.01,332,1,1,2018-10-04,01:25,T,67,6.0NRT,307.6,16.5,D
-11.522,133,340.1,1,1,2018-10-04,01:25,T,86,6.0NRT,305.7,29.1,D
-11.524,133.009,339.4,1,1,2018-10-04,01:25,T,85,6.0NRT,305,28.5,D
-12.08,136.429,325.1,1.2,1.1,2018-10-04,01:25,T,78,6.0NRT,307.7,12.2,D
-12.229,136.551,331.7,1.2,1.1,2018-10-04,01:25,T,81,6.0NRT,308.9,20.5,D
-12.23,136.562,334.1,1.2,1.1,2018-10-04,01:25,T,86,6.0NRT,308,26.3,D
-12.23,136.557,334.4,1.2,1.1,2018-10-04,01:25,T,80,6.0NRT,309.2,26.9,D
-13.015,142.746,319.2,3.7,1.8,2018-10-04,01:25,T,54,6.0NRT,298.2,46.7,D
-12.27,136.551,333,1.2,1.1,2018-10-04,01:25,T,72,6.0NRT,307.6,24.4,D
