latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.779,144.894,316.5,3.6,1.8,2018-10-18,00:00,T,52,6.0NRT,293.8,36.2,D
-16.128,143.682,315.5,4.3,1.9,2018-10-18,00:00,T,64,6.0NRT,292.2,47.4,D
-15.712,144.85,320.3,3.6,1.8,2018-10-18,00:00,T,34,6.0NRT,294.3,56.9,D
-15.73,144.945,319.7,3.6,1.8,2018-10-18,00:00,T,50,6.0NRT,294.6,44.7,D
-15.703,144.844,324.5,3.6,1.8,2018-10-18,00:00,T,65,6.0NRT,294.3,83.6,D
-15.738,144.936,317.9,3.6,1.8,2018-10-18,00:00,T,26,6.0NRT,294.3,35.7,D
-23.278,150.64,342.6,1.1,1,2018-10-18,00:05,T,90,6.0NRT,300.6,47.2,D
-24.386,151.587,331.7,1,1,2018-10-18,00:05,T,83,6.0NRT,295.7,23.8,D
-24.676,151.68,313.4,1,1,2018-10-18,00:05,T,0,6.0NRT,292.1,7.6,D
-24.923,150.719,323.5,1.1,1,2018-10-18,00:05,T,72,6.0NRT,296.4,11.7,D
-24.924,150.73,317.7,1.1,1,2018-10-18,00:05,T,47,6.0NRT,297.8,5.8,D
-24.926,150.74,319.9,1.1,1,2018-10-18,00:05,T,40,6.0NRT,298.1,7.9,D
-25.134,152.035,324.1,1,1,2018-10-18,00:05,T,70,6.0NRT,297.1,14.8,D
-25.047,151.398,314.6,1,1,2018-10-18,00:05,T,41,6.0NRT,293.7,6.3,D
-24.915,150.429,327,1.1,1,2018-10-18,00:05,T,78,6.0NRT,299.7,16.6,D
-24.916,150.44,328.2,1.1,1,2018-10-18,00:05,T,79,6.0NRT,299.7,18.5,D
-25.217,151.974,319.4,1,1,2018-10-18,00:05,T,61,6.0NRT,298.4,9.6,D
-25.251,152.019,339.1,1,1,2018-10-18,00:05,T,90,6.0NRT,294.2,34.9,D
-25.322,151.205,321.3,1,1,2018-10-18,00:05,T,56,6.0NRT,291.3,11.8,D
-25.235,150.365,322.6,1.1,1,2018-10-18,00:05,T,45,6.0NRT,300.1,12.4,D
-25.237,150.376,328.6,1.1,1,2018-10-18,00:05,T,81,6.0NRT,299.4,19.8,D
-25.246,150.374,335.9,1.1,1,2018-10-18,00:05,T,87,6.0NRT,297.7,30.1,D
-25.251,149.715,318.8,1.1,1.1,2018-10-18,00:05,T,69,6.0NRT,299.8,8.6,D
-25.339,150.196,316.6,1.1,1,2018-10-18,00:05,T,63,6.0NRT,295,7.8,D
-25.34,150.207,324.9,1.1,1,2018-10-18,00:05,T,77,6.0NRT,298.2,17.3,D
-25.684,151.768,315.7,1,1,2018-10-18,00:05,T,64,6.0NRT,295.3,5.9,D
-25.638,149.706,322.4,1.1,1.1,2018-10-18,00:05,T,73,6.0NRT,303.5,9.4,D
-25.746,151.567,328,1,1,2018-10-18,00:05,T,82,6.0NRT,298.7,19,D
-26.258,151.364,320.7,1,1,2018-10-18,00:05,T,70,6.0NRT,289.9,12.9,D
-26.147,148.99,323.9,1.2,1.1,2018-10-18,00:05,T,72,6.0NRT,304.2,9.9,D
-26.976,147.65,318.5,1.4,1.2,2018-10-18,00:05,T,53,6.0NRT,299.6,9.5,D
-32.036,147.131,330.4,1.2,1.1,2018-10-18,00:05,T,81,6.0NRT,308.1,19.5,D
-23.276,150.63,320.2,1.1,1,2018-10-18,00:05,T,59,6.0NRT,298.2,13,D
-21.609,119.424,354.1,3.1,1.7,2018-10-18,01:40,T,96,6.0NRT,315.5,281.9,D
-21.558,119.404,329.5,3.1,1.7,2018-10-18,01:40,T,68,6.0NRT,312.4,59.2,D
-21.56,119.41,329.3,3.1,1.7,2018-10-18,01:40,T,66,6.0NRT,312.1,52.6,D
-21.974,122.63,389.4,1.8,1.3,2018-10-18,01:40,T,100,6.0NRT,322.8,394.7,D
-21.963,122.632,354.6,1.8,1.3,2018-10-18,01:40,T,86,6.0NRT,317.9,108.6,D
-21.98,122.635,376.6,1.8,1.3,2018-10-18,01:40,T,100,6.0NRT,316.1,264.4,D
-21.977,122.618,360.3,1.8,1.3,2018-10-18,01:40,T,100,6.0NRT,322.2,138.5,D
-21.968,122.637,351.4,1.8,1.3,2018-10-18,01:40,T,93,6.0NRT,317.2,97.4,D
-21.965,122.62,340.5,1.8,1.3,2018-10-18,01:40,T,51,6.0NRT,321.6,43.8,D
-21.956,122.64,352.7,1.8,1.3,2018-10-18,01:40,T,95,6.0NRT,317.5,104.2,D
-21.953,122.623,347.3,1.8,1.3,2018-10-18,01:40,T,84,6.0NRT,320.7,75,D
-21.663,121.541,340,2.1,1.4,2018-10-18,01:40,T,84,6.0NRT,305.3,88.7,D
-21.659,121.52,326.8,2.2,1.4,2018-10-18,01:40,T,30,6.0NRT,307.2,30.1,D
-21.652,121.55,448.4,2.1,1.4,2018-10-18,01:40,T,100,6.0NRT,331.4,2055.8,D
-21.648,121.529,411.6,2.2,1.4,2018-10-18,01:40,T,100,6.0NRT,329.2,955.8,D
-21.644,121.509,380.6,2.2,1.4,2018-10-18,01:40,T,100,6.0NRT,317.6,420.9,D
-21.64,121.488,358.8,2.2,1.4,2018-10-18,01:40,T,99,6.0NRT,313.9,202.8,D
-21.636,121.467,332.5,2.2,1.4,2018-10-18,01:40,T,69,6.0NRT,313.9,43.6,D
-21.612,121.341,344.7,2.2,1.4,2018-10-18,01:40,T,89,6.0NRT,317.1,104.9,D
-21.639,121.553,409,2.1,1.4,2018-10-18,01:40,T,100,6.0NRT,326.3,881.3,D
-21.635,121.532,374.8,2.2,1.4,2018-10-18,01:40,T,100,6.0NRT,326.2,336.4,D
-21.627,121.491,361.1,2.2,1.4,2018-10-18,01:40,T,100,6.0NRT,322.3,207.4,D
-21.623,121.47,354.4,2.2,1.4,2018-10-18,01:40,T,96,6.0NRT,319,160,D
-21.626,121.555,335.9,2.1,1.4,2018-10-18,01:40,T,64,6.0NRT,316.8,40.5,D
-21.622,121.535,353.7,2.2,1.4,2018-10-18,01:40,T,96,6.0NRT,319.6,141.4,D
-21.618,121.514,350.9,2.2,1.4,2018-10-18,01:40,T,90,6.0NRT,320,116.9,D
-21.809,122.606,341.3,1.8,1.3,2018-10-18,01:40,T,72,6.0NRT,318.1,52.7,D
-21.801,122.625,335.9,1.8,1.3,2018-10-18,01:40,T,55,6.0NRT,318.1,33.6,D
-21.798,122.608,338,1.8,1.3,2018-10-18,01:40,T,67,6.0NRT,322.5,40.5,D
-21.548,121.355,334.2,2.2,1.4,2018-10-18,01:40,T,72,6.0NRT,315.4,46.7,D
-21.544,121.334,337.2,2.2,1.4,2018-10-18,01:40,T,80,6.0NRT,317,63,D
-21.55,121.361,330.5,2.2,1.4,2018-10-18,01:40,T,57,6.0NRT,315,31.1,D
-21.546,121.34,339.4,2.2,1.4,2018-10-18,01:40,T,83,6.0NRT,317,76.7,D
-21.542,121.318,331.6,2.2,1.5,2018-10-18,01:40,T,65,6.0NRT,315.9,38.2,D
-21.622,122.658,349.1,1.8,1.3,2018-10-18,01:40,T,92,6.0NRT,318.1,88.9,D
-21.619,122.641,342.6,1.8,1.3,2018-10-18,01:40,T,85,6.0NRT,319.8,59.2,D
-21.613,122.677,346.8,1.8,1.3,2018-10-18,01:40,T,90,6.0NRT,319,77.1,D
-21.619,122.682,346.4,1.8,1.3,2018-10-18,01:40,T,89,6.0NRT,317.8,72.3,D
-21.616,122.665,345.7,1.8,1.3,2018-10-18,01:40,T,89,6.0NRT,319.7,67.9,D
-21.613,122.648,346.8,1.8,1.3,2018-10-18,01:40,T,90,6.0NRT,322.4,71.4,D
-21.382,122.797,333.9,1.8,1.3,2018-10-18,01:40,T,33,6.0NRT,318.1,25.6,D
-23.105,135.02,334.7,2.2,1.5,2018-10-18,01:40,T,68,6.0NRT,310,60.8,D
-23.103,134.997,353.1,2.2,1.4,2018-10-18,01:40,T,95,6.0NRT,308,172.5,D
-23.098,134.952,336.6,2.2,1.4,2018-10-18,01:40,T,71,6.0NRT,304,80.7,D
-23.092,135.021,340.2,2.2,1.5,2018-10-18,01:40,T,84,6.0NRT,312.3,85,D
-23.085,134.954,328.9,2.2,1.4,2018-10-18,01:40,T,34,6.0NRT,303.9,43.6,D
-23.072,134.956,331.1,2.2,1.4,2018-10-18,01:40,T,45,6.0NRT,308.3,46.4,D
-23.066,134.893,340.7,2.2,1.4,2018-10-18,01:40,T,84,6.0NRT,309.1,101.6,D
-23.064,134.872,336.4,2.2,1.4,2018-10-18,01:40,T,79,6.0NRT,305.4,79.2,D
-23.106,135.004,349.2,2.2,1.4,2018-10-18,01:40,T,92,6.0NRT,308.4,142,D
-23.101,134.958,341.3,2.2,1.4,2018-10-18,01:40,T,85,6.0NRT,305,104.3,D
-23.095,135.027,340.8,2.2,1.5,2018-10-18,01:40,T,84,6.0NRT,312.1,85.1,D
-23.093,135.005,339.3,2.2,1.4,2018-10-18,01:40,T,82,6.0NRT,309.8,77.6,D
-23.088,134.96,338.4,2.2,1.4,2018-10-18,01:40,T,81,6.0NRT,305.1,84.3,D
-23.075,134.963,334.2,2.2,1.4,2018-10-18,01:40,T,70,6.0NRT,308.6,59.6,D
-23.068,134.899,334.8,2.2,1.4,2018-10-18,01:40,T,76,6.0NRT,308.3,69.9,D
-23.066,134.878,335.1,2.2,1.4,2018-10-18,01:40,T,76,6.0NRT,306.9,72,D
