latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-29.501,150.198,311,1,1,2018-08-31,00:05,T,63,6.0NRT,295.8,6.2,D
-29.359,150.587,308,1,1,2018-08-31,00:05,T,56,6.0NRT,293.4,5.1,D
-29.357,150.576,318.3,1,1,2018-08-31,00:05,T,75,6.0NRT,293.7,13.3,D
-28.666,148.486,314,1.2,1.1,2018-08-31,00:05,T,61,6.0NRT,296.5,7.9,D
-28.656,148.488,325.1,1.2,1.1,2018-08-31,00:05,T,79,6.0NRT,296.7,20.8,D
-28.393,148.258,314,1.2,1.1,2018-08-31,00:05,T,62,6.0NRT,296.8,8.2,D
-28.817,152.238,316.6,1,1,2018-08-31,00:05,T,75,6.0NRT,295.1,12.4,D
-28.815,152.228,324.1,1,1,2018-08-31,00:05,T,82,6.0NRT,297.2,19.8,D
-28.489,151.869,305.4,1,1,2018-08-31,00:05,T,46,6.0NRT,293.5,4,D
-28.487,151.859,308.6,1,1,2018-08-31,00:05,T,61,6.0NRT,294.9,6.4,D
-28.17,150.232,323.8,1,1,2018-08-31,00:05,T,80,6.0NRT,295.9,18.2,D
-27.267,150.01,332.2,1.1,1,2018-08-31,00:05,T,86,6.0NRT,297.6,28.6,D
-27.269,150.02,324.5,1.1,1,2018-08-31,00:05,T,79,6.0NRT,297.1,18.4,D
-27.276,150.008,319.4,1.1,1,2018-08-31,00:05,T,74,6.0NRT,296.9,12.4,D
-27.693,151.147,320,1,1,2018-08-31,00:05,T,75,6.0NRT,297.6,14.1,D
-27.27,148.125,313.2,1.3,1.1,2018-08-31,00:05,T,62,6.0NRT,297.1,8.7,D
-28.22,151.408,313.3,1,1,2018-08-31,00:05,T,65,6.0NRT,296.8,8,D
-28.169,150.221,309.6,1,1,2018-08-31,00:05,T,57,6.0NRT,295.3,5.3,D
-22.906,130.213,328.8,1.1,1.1,2018-08-31,01:40,T,78,6.0NRT,306.4,20.5,D
-23.701,133.916,318.1,1.9,1.4,2018-08-31,01:40,T,66,6.0NRT,300.9,24.3,D
-21.848,120.292,354.6,2.6,1.5,2018-08-31,01:40,T,97,6.0NRT,301,267.7,D
-21.853,120.317,319.2,2.6,1.5,2018-08-31,01:40,T,71,6.0NRT,300.1,43.1,D
-21.862,120.289,334.3,2.6,1.5,2018-08-31,01:40,T,86,6.0NRT,298.7,115.9,D
-21.867,120.314,319.4,2.6,1.5,2018-08-31,01:40,T,72,6.0NRT,298.2,45.3,D
-21.853,120.284,353.5,2.6,1.5,2018-08-31,01:40,T,97,6.0NRT,300.2,257.4,D
-21.858,120.309,337.7,2.6,1.5,2018-08-31,01:40,T,89,6.0NRT,300.6,135.1,D
-11.921,133.254,332.5,1.2,1.1,2018-08-31,01:40,T,81,6.0NRT,303.1,26.6,D
-11.923,133.265,322.8,1.2,1.1,2018-08-31,01:40,T,52,6.0NRT,302.8,11.4,D
-12.193,134.365,324,1.4,1.2,2018-08-31,01:40,T,58,6.0NRT,299,19.3,D
-12.204,134.364,325.6,1.4,1.2,2018-08-31,01:40,T,59,6.0NRT,301.1,21.3,D
-12.196,132.888,336.5,1.2,1.1,2018-08-31,01:40,T,85,6.0NRT,301.2,33,D
-12.197,132.899,325.1,1.2,1.1,2018-08-31,01:40,T,52,6.0NRT,302.9,13.1,D
-12.199,132.909,327.3,1.2,1.1,2018-08-31,01:40,T,66,6.0NRT,303.3,16.2,D
-12.274,133.225,322.1,1.2,1.1,2018-08-31,01:40,T,62,6.0NRT,306.8,11.8,D
-12.199,132.458,324.2,1.1,1.1,2018-08-31,01:40,T,25,6.0NRT,307.5,11.2,D
-12.2,132.468,325.1,1.1,1.1,2018-08-31,01:40,T,38,6.0NRT,308.4,13.7,D
-12.241,131.08,321.9,1,1,2018-08-31,01:40,T,14,6.0NRT,303.6,12.9,D
-12.589,132.694,346.7,1.2,1.1,2018-08-31,01:40,T,92,6.0NRT,305.8,49.4,D
-12.59,132.705,368.1,1.2,1.1,2018-08-31,01:40,T,100,6.0NRT,307.2,117.5,D
-12.599,132.693,336.6,1.2,1.1,2018-08-31,01:40,T,85,6.0NRT,309.9,26.8,D
-12.6,132.704,341.8,1.2,1.1,2018-08-31,01:40,T,89,6.0NRT,309,37.8,D
-12.691,132.31,329,1.1,1,2018-08-31,01:40,T,61,6.0NRT,307.7,12.4,D
-12.72,132.316,331.4,1.1,1.1,2018-08-31,01:40,T,66,6.0NRT,307.3,18,D
-12.727,132.295,335.5,1.1,1,2018-08-31,01:40,T,83,6.0NRT,308.2,24.9,D
-12.823,132.462,323.7,1.1,1.1,2018-08-31,01:40,T,48,6.0NRT,306.4,8.8,D
-12.927,132.791,320.5,1.2,1.1,2018-08-31,01:40,T,20,6.0NRT,304,6.9,D
-13.029,132.032,337.4,1.1,1,2018-08-31,01:40,T,80,6.0NRT,308.1,25.2,D
-13.031,132.042,351.6,1.1,1,2018-08-31,01:40,T,95,6.0NRT,307.7,56.5,D
-14.001,136.475,323.5,2.2,1.4,2018-08-31,01:40,T,64,6.0NRT,300.1,40.9,D
-13.62,132.179,326.4,1.1,1.1,2018-08-31,01:40,T,56,6.0NRT,308.1,9.5,D
-13.901,132.363,322.1,1.1,1.1,2018-08-31,01:40,T,28,6.0NRT,305.9,7.4,D
-13.911,132.361,324.2,1.1,1.1,2018-08-31,01:40,T,44,6.0NRT,307.6,10.3,D
-13.912,132.372,327.3,1.1,1.1,2018-08-31,01:40,T,69,6.0NRT,306,15.3,D
-13.92,132.36,334.7,1.1,1.1,2018-08-31,01:40,T,81,6.0NRT,306.2,25.7,D
