latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.769,132.875,317.2,3.2,1.7,2018-09-01,00:45,T,59,6.0NRT,303.1,36.5,D
-13.984,136.605,317.2,2.5,1.5,2018-09-01,00:45,T,61,6.0NRT,298.4,32,D
-15.393,144.987,314.6,1,1,2018-09-01,00:45,T,21,6.0NRT,301.6,6.9,D
-15.266,143.907,325,1,1,2018-09-01,00:45,T,72,6.0NRT,304.4,12.8,D
-15.286,143.98,321.1,1,1,2018-09-01,00:45,T,46,6.0NRT,306.4,7.3,D
-15.287,143.99,320,1,1,2018-09-01,00:45,T,43,6.0NRT,304.3,6.8,D
-15.308,143.882,322.2,1,1,2018-09-01,00:45,T,51,6.0NRT,303.8,9.2,D
-15.316,143.875,327.3,1,1,2018-09-01,00:45,T,75,6.0NRT,304.5,15.4,D
-15.318,143.884,329.4,1,1,2018-09-01,00:45,T,78,6.0NRT,305.9,17,D
-15.325,143.874,318.5,1,1,2018-09-01,00:45,T,35,6.0NRT,303.6,6.8,D
-15.327,143.883,328.8,1,1,2018-09-01,00:45,T,75,6.0NRT,304.4,16.7,D
-15.331,143.911,327.1,1,1,2018-09-01,00:45,T,34,6.0NRT,305.8,13.2,D
-15.349,143.908,329.3,1,1,2018-09-01,00:45,T,74,6.0NRT,303.7,17.1,D
-15.807,144.213,321.2,1,1,2018-09-01,00:45,T,36,6.0NRT,304.9,8.8,D
-15.815,144.203,323.9,1,1,2018-09-01,00:45,T,67,6.0NRT,303.6,11.1,D
-15.816,144.212,319.4,1,1,2018-09-01,00:45,T,33,6.0NRT,303.7,6.5,D
-15.825,144.214,325.1,1,1,2018-09-01,00:45,T,74,6.0NRT,303.6,12.5,D
-14.487,133.109,317.9,4.5,1.9,2018-09-01,00:45,T,59,6.0NRT,300.4,52.6,D
-14.495,133.143,316.5,4.4,1.9,2018-09-01,00:45,T,55,6.0NRT,300.1,43.3,D
-14.906,133.287,317.5,4.3,1.9,2018-09-01,00:45,T,61,6.0NRT,299.2,54,D
-14.89,133.283,315.7,4.3,1.9,2018-09-01,00:45,T,49,6.0NRT,300.3,42,D
-14.907,133.279,314.2,4.3,1.9,2018-09-01,00:45,T,38,6.0NRT,298.7,33.4,D
-14.601,141.697,327.2,1.1,1.1,2018-09-01,00:45,T,55,6.0NRT,308.2,11.7,D
-14.599,141.686,356.3,1.1,1.1,2018-09-01,00:45,T,98,6.0NRT,307.5,72.5,D
-14.591,141.698,340.4,1.1,1.1,2018-09-01,00:45,T,88,6.0NRT,306.7,34.5,D
-15.056,145.141,317.6,1.1,1,2018-09-01,00:45,T,34,6.0NRT,301.6,10,D
-13.094,142.025,327.1,1.1,1.1,2018-09-01,00:45,T,75,6.0NRT,302.5,16.3,D
-12.877,141.725,320.8,1.2,1.1,2018-09-01,00:45,T,33,6.0NRT,299.7,11.3,D
-12.794,143.324,320.5,1,1,2018-09-01,00:45,T,67,6.0NRT,297.8,12,D
-12.792,143.314,316.8,1,1,2018-09-01,00:45,T,50,6.0NRT,298.5,8.9,D
-12.32,141.765,327.6,1.2,1.1,2018-09-01,00:45,T,59,6.0NRT,300.5,20.5,D
-12.319,141.754,321.8,1.2,1.1,2018-09-01,00:45,T,39,6.0NRT,300.5,11.4,D
-12.317,141.761,332.5,1.2,1.1,2018-09-01,00:45,T,83,6.0NRT,300.5,27.2,D
-12.18,141.919,324.6,1.2,1.1,2018-09-01,00:45,T,55,6.0NRT,309.2,16,D
-12.076,142.431,324,1.1,1,2018-09-01,00:45,T,61,6.0NRT,296.8,13.1,D
-11.797,142.581,315,1.1,1,2018-09-01,00:45,T,24,6.0NRT,296.1,6.4,D
-11.243,142.285,318,1.1,1.1,2018-09-01,00:45,T,62,6.0NRT,293.1,9.5,D
-13.98,136.582,315.6,2.5,1.5,2018-09-01,00:45,T,55,6.0NRT,297.8,27.1,D
-22.922,130.233,313.4,4.7,2,2018-09-01,00:45,T,60,6.0NRT,299.3,59.7,D
-22.912,130.188,312,4.7,2,2018-09-01,00:45,T,56,6.0NRT,299.1,50.5,D
-22.924,130.24,310.1,4.7,2,2018-09-01,00:45,T,40,6.0NRT,299.2,36.1,D
-22.914,130.195,314.6,4.7,2,2018-09-01,00:45,T,62,6.0NRT,299.1,68.1,D
