latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.587,141.657,328.6,1.7,1.3,2018-09-03,00:30,T,77,6.0NRT,307.6,27.8,D
-15.744,143.748,369.9,1.2,1.1,2018-09-03,00:30,T,100,6.0NRT,313.1,137.1,D
-15.746,143.759,331.9,1.2,1.1,2018-09-03,00:30,T,80,6.0NRT,310.1,23.8,D
-15.754,143.746,358.8,1.2,1.1,2018-09-03,00:30,T,99,6.0NRT,311.4,93.2,D
-15.756,143.758,335.7,1.2,1.1,2018-09-03,00:30,T,84,6.0NRT,310.4,31.1,D
-15.95,144.394,323.4,1.1,1.1,2018-09-03,00:30,T,69,6.0NRT,308.9,11.7,D
-15.729,142.142,327,1.5,1.2,2018-09-03,00:30,T,58,6.0NRT,310.9,20,D
-15.73,142.134,328,1.5,1.2,2018-09-03,00:30,T,20,6.0NRT,309.7,22,D
-14.585,141.641,344.8,1.7,1.3,2018-09-03,00:30,T,91,6.0NRT,306.3,83.9,D
-14.573,141.643,329.1,1.7,1.3,2018-09-03,00:30,T,78,6.0NRT,307.6,30.6,D
-14.229,142.683,326.4,1.5,1.2,2018-09-03,00:30,T,76,6.0NRT,305.4,22.4,D
-14.227,142.669,328.6,1.5,1.2,2018-09-03,00:30,T,78,6.0NRT,303.5,27.5,D
-13.257,141.822,318.9,1.8,1.3,2018-09-03,00:30,T,39,6.0NRT,300.2,18.6,D
-13.254,141.805,318.8,1.8,1.3,2018-09-03,00:30,T,45,6.0NRT,300.1,17.5,D
-12.318,136.619,311.9,4.6,2,2018-09-03,00:30,T,52,6.0NRT,296.2,38.6,D
-12.895,141.751,326.4,1.8,1.3,2018-09-03,00:30,T,76,6.0NRT,301.1,36.8,D
-12.893,141.734,327.1,1.8,1.3,2018-09-03,00:30,T,77,6.0NRT,300.4,40.5,D
-12.887,141.742,327.3,1.8,1.3,2018-09-03,00:30,T,39,6.0NRT,300.6,35.3,D
-12.878,141.76,323.8,1.8,1.3,2018-09-03,00:30,T,39,6.0NRT,300.6,26.8,D
-12.503,141.868,326,1.8,1.3,2018-09-03,00:30,T,77,6.0NRT,301.4,36.6,D
-12.5,141.851,326.1,1.8,1.3,2018-09-03,00:30,T,77,6.0NRT,301.1,36.9,D
-12.505,142.02,327.3,1.8,1.3,2018-09-03,00:30,T,78,6.0NRT,301.8,36.8,D
-12.454,142.263,323.2,1.7,1.3,2018-09-03,00:30,T,63,6.0NRT,300.3,23.6,D
-12.431,142.202,326.3,1.7,1.3,2018-09-03,00:30,T,69,6.0NRT,300.8,31.7,D
-12.373,141.93,320.1,1.8,1.3,2018-09-03,00:30,T,42,6.0NRT,301.4,19.6,D
-12.443,142.255,326.3,1.7,1.3,2018-09-03,00:30,T,35,6.0NRT,302.2,27.4,D
-12.433,142.192,320.9,1.7,1.3,2018-09-03,00:30,T,49,6.0NRT,300.6,20.3,D
-12.42,142.259,328.2,1.7,1.3,2018-09-03,00:30,T,78,6.0NRT,301.1,35.7,D
