latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.537,142.385,331.9,1.4,1.2,2018-09-10,00:35,T,66,6.0NRT,303.6,33.1,D
-11.464,142.441,351.7,1.3,1.2,2018-09-10,00:35,T,96,6.0NRT,302,87.9,D
-11.545,142.371,338.5,1.4,1.2,2018-09-10,00:35,T,89,6.0NRT,300,49.3,D
-11.539,142.379,375.5,1.4,1.2,2018-09-10,00:35,T,100,6.0NRT,305.1,195.4,D
-11.547,142.383,369.6,1.4,1.2,2018-09-10,00:35,T,100,6.0NRT,301.2,165.1,D
-11.891,142.472,333.1,1.3,1.1,2018-09-10,00:35,T,85,6.0NRT,301.3,36.1,D
-11.541,142.391,352.5,1.4,1.2,2018-09-10,00:35,T,96,6.0NRT,303.2,88.2,D
-11.521,142.331,320.6,1.4,1.2,2018-09-10,00:35,T,47,6.0NRT,296.5,14.1,D
-11.543,142.404,328.1,1.4,1.2,2018-09-10,00:35,T,64,6.0NRT,297.9,23.7,D
-11.462,142.429,334.8,1.4,1.2,2018-09-10,00:35,T,86,6.0NRT,302.5,41.4,D
-10.644,142.229,314.1,1.4,1.2,2018-09-10,00:35,T,0,6.0NRT,299.2,8.9,D
-11.529,142.336,328.2,1.4,1.2,2018-09-10,00:35,T,69,6.0NRT,300.2,27.6,D
-11.535,142.373,333.8,1.4,1.2,2018-09-10,00:35,T,78,6.0NRT,302.8,36.6,D
-11.537,142.366,328.1,1.4,1.2,2018-09-10,00:35,T,74,6.0NRT,301.5,25.1,D
-10.767,142.426,317.1,1.4,1.2,2018-09-10,00:35,T,51,6.0NRT,298.4,11,D
-11.139,142.379,324.3,1.4,1.2,2018-09-10,00:35,T,77,6.0NRT,299.4,20.5,D
-11.141,142.392,319,1.4,1.2,2018-09-10,00:35,T,31,6.0NRT,299.4,12,D
-11.252,142.643,317.7,1.3,1.1,2018-09-10,00:35,T,65,6.0NRT,298,15.1,D
-11.239,142.433,324,1.4,1.2,2018-09-10,00:35,T,72,6.0NRT,299.9,20.6,D
-11.307,142.542,321.3,1.3,1.1,2018-09-10,00:35,T,74,6.0NRT,296.3,20.6,D
-11.333,142.31,320.9,1.4,1.2,2018-09-10,00:35,T,63,6.0NRT,297.1,15.6,D
-11.33,142.219,328.1,1.4,1.2,2018-09-10,00:35,T,48,6.0NRT,301.2,24.1,D
-11.333,142.199,323.7,1.4,1.2,2018-09-10,00:35,T,51,6.0NRT,300.3,19.1,D
-11.335,142.212,324.7,1.4,1.2,2018-09-10,00:35,T,69,6.0NRT,300.4,21.1,D
-11.456,142.436,340.6,1.4,1.2,2018-09-10,00:35,T,90,6.0NRT,300.1,56.7,D
-15.563,145.019,367.2,1,1,2018-09-10,00:40,T,94,6.0NRT,301.6,98.8,D
-15.565,145.028,330.8,1,1,2018-09-10,00:40,T,63,6.0NRT,300.7,21.2,D
-15.585,145.101,327.7,1,1,2018-09-10,00:40,T,64,6.0NRT,299.7,16.7,D
-15.594,145.099,337.4,1,1,2018-09-10,00:40,T,85,6.0NRT,303.8,28.6,D
-15.595,145.109,330.3,1,1,2018-09-10,00:40,T,55,6.0NRT,301.6,17.9,D
-15.605,145.116,338.9,1,1,2018-09-10,00:40,T,87,6.0NRT,301.6,29.8,D
-15.683,145.145,322.1,1,1,2018-09-10,00:40,T,38,6.0NRT,300,10.7,D
-15.685,145.154,342.8,1,1,2018-09-10,00:40,T,90,6.0NRT,303.7,40,D
-15.686,145.164,322.3,1,1,2018-09-10,00:40,T,29,6.0NRT,301.3,11.6,D
-15.681,144.947,345.2,1,1,2018-09-10,00:40,T,92,6.0NRT,302.7,43.6,D
-15.683,144.956,356.2,1,1,2018-09-10,00:40,T,98,6.0NRT,307,67.5,D
-15.692,144.954,333.4,1,1,2018-09-10,00:40,T,75,6.0NRT,304.4,24.2,D
-15.693,144.964,336.2,1,1,2018-09-10,00:40,T,77,6.0NRT,306,28.2,D
-15.329,141.689,334,1.3,1.1,2018-09-10,00:40,T,80,6.0NRT,309,30.7,D
-14.458,135.198,322.2,4.1,1.9,2018-09-10,00:40,T,75,6.0NRT,299.7,87.4,D
-14.492,135.191,319.4,4.1,1.9,2018-09-10,00:40,T,71,6.0NRT,299.3,67.8,D
-14.495,135.183,316.5,4.1,1.9,2018-09-10,00:40,T,66,6.0NRT,299.4,53.4,D
-14.502,135.22,314.4,4.1,1.9,2018-09-10,00:40,T,61,6.0NRT,298.9,39.8,D
-14.607,135.314,313.5,4,1.9,2018-09-10,00:40,T,55,6.0NRT,296.9,37.3,D
-16.94,145.755,316.9,1,1,2018-09-10,00:40,T,21,6.0NRT,297.8,12.2,D
-15.741,135.795,338.6,3.5,1.8,2018-09-10,00:40,T,82,6.0NRT,297.9,190,D
-15.747,135.827,340.3,3.4,1.7,2018-09-10,00:40,T,89,6.0NRT,300.4,200.8,D
-15.75,135.76,342.1,3.5,1.8,2018-09-10,00:40,T,91,6.0NRT,297.3,234,D
-15.756,135.791,339.8,3.5,1.8,2018-09-10,00:40,T,84,6.0NRT,300.2,196.7,D
-15.734,135.788,340.1,3.5,1.8,2018-09-10,00:40,T,87,6.0NRT,296.9,206.8,D
-15.74,135.821,354.7,3.4,1.7,2018-09-10,00:40,T,97,6.0NRT,301.1,378.3,D
-15.744,135.754,326.1,3.5,1.8,2018-09-10,00:40,T,44,6.0NRT,295.7,90.7,D
-15.75,135.785,343.6,3.5,1.8,2018-09-10,00:40,T,91,6.0NRT,299.2,238.4,D
-15.797,135.776,324.3,3.5,1.8,2018-09-10,00:40,T,44,6.0NRT,299.3,70.6,D
-16.075,136.773,315.2,2.9,1.6,2018-09-10,00:40,T,25,6.0NRT,299.5,24.1,D
-16.124,136.701,322.7,2.9,1.6,2018-09-10,00:40,T,73,6.0NRT,299.7,55.2,D
-15.993,135.784,316.6,3.4,1.7,2018-09-10,00:40,T,28,6.0NRT,299.5,40,D
-15.999,135.815,315.4,3.4,1.7,2018-09-10,00:40,T,16,6.0NRT,298.8,32.3,D
-16.318,136.849,319.6,2.8,1.6,2018-09-10,00:40,T,54,6.0NRT,305.4,24.7,D
-16.867,138.457,328.4,2.1,1.4,2018-09-10,00:40,T,79,6.0NRT,303.2,47.8,D
-16.871,138.476,328.8,2.1,1.4,2018-09-10,00:40,T,79,6.0NRT,304.1,48.9,D
