latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.408,148.525,340,1,1,2018-09-21,00:20,T,85,6.0NRT,305.1,31.8,D
-21.41,148.535,336.2,1,1,2018-09-21,00:20,T,78,6.0NRT,305.2,26.5,D
-22.972,148.144,320.7,1,1,2018-09-21,00:20,T,57,6.0NRT,309.8,5.3,D
-23.451,150.412,321.6,1.1,1.1,2018-09-21,00:20,T,67,6.0NRT,309,9,D
-23.401,148.377,338.9,1,1,2018-09-21,00:20,T,87,6.0NRT,310.2,30.5,D
-23.403,148.386,346.1,1,1,2018-09-21,00:20,T,92,6.0NRT,310.8,43.6,D
-23.65,146.895,322.6,1,1,2018-09-21,00:20,T,66,6.0NRT,307.9,8.9,D
-24.436,151.625,342.7,1.4,1.2,2018-09-21,00:20,T,85,6.0NRT,297.1,58.7,D
-24.445,151.61,337.2,1.4,1.2,2018-09-21,00:20,T,56,6.0NRT,297.5,45.7,D
-24.446,151.623,373.1,1.4,1.2,2018-09-21,00:20,T,100,6.0NRT,299.2,182.6,D
-24.448,151.637,336.6,1.4,1.2,2018-09-21,00:20,T,65,6.0NRT,293.7,43.1,D
-24.455,151.609,324.4,1.4,1.2,2018-09-21,00:20,T,28,6.0NRT,297.1,21.5,D
-24.457,151.622,325.5,1.4,1.2,2018-09-21,00:20,T,55,6.0NRT,291.1,22.9,D
-24.412,151.089,320.1,1.3,1.1,2018-09-21,00:20,T,70,6.0NRT,300.3,17.1,D
-25.304,148.645,320.2,1,1,2018-09-21,00:20,T,72,6.0NRT,301,12.4,D
-25.306,148.655,313.7,1,1,2018-09-21,00:20,T,37,6.0NRT,300.7,6.2,D
-25.332,148.713,317.8,1,1,2018-09-21,00:20,T,50,6.0NRT,300.7,10.6,D
-25.956,152.454,320.3,1.6,1.2,2018-09-21,00:20,T,67,6.0NRT,293.7,27.9,D
-25.956,152.464,322.5,1.6,1.2,2018-09-21,00:20,T,34,6.0NRT,291.8,27.7,D
-15.093,142.816,343.8,2.4,1.5,2018-09-21,00:20,T,91,6.0NRT,306.8,130.1,D
-15.089,142.795,342.8,2.4,1.5,2018-09-21,00:20,T,90,6.0NRT,303.4,130.3,D
-15.074,142.865,329.7,2.3,1.5,2018-09-21,00:20,T,71,6.0NRT,304.9,51.8,D
-15.07,142.843,359.7,2.4,1.5,2018-09-21,00:20,T,99,6.0NRT,305.5,255.4,D
-15.066,142.822,335.1,2.4,1.5,2018-09-21,00:20,T,85,6.0NRT,302.7,86.8,D
-15.065,142.889,322.9,2.3,1.5,2018-09-21,00:20,T,56,6.0NRT,305.3,28.6,D
-15.061,142.867,320.8,2.3,1.5,2018-09-21,00:20,T,32,6.0NRT,302.9,22.8,D
-15.062,142.852,334.4,2.4,1.5,2018-09-21,00:20,T,84,6.0NRT,302.7,79.7,D
