latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.128,136.854,338.7,1,1,2018-09-13,01:10,T,83,6.0NRT,313.7,22.9,D
-11.888,142.506,329,1.5,1.2,2018-09-13,01:10,T,81,6.0NRT,298.5,32.9,D
-11.886,142.41,322.3,1.5,1.2,2018-09-13,01:10,T,73,6.0NRT,298.8,16,D
-11.888,142.423,342.3,1.5,1.2,2018-09-13,01:10,T,91,6.0NRT,299.3,64.6,D
-11.89,142.437,336.2,1.5,1.2,2018-09-13,01:10,T,87,6.0NRT,298.2,47.2,D
-11.892,142.45,321.6,1.5,1.2,2018-09-13,01:10,T,71,6.0NRT,295.9,16.4,D
-11.988,142.288,324.5,1.5,1.2,2018-09-13,01:10,T,62,6.0NRT,302.7,17.4,D
-11.997,142.274,323.6,1.5,1.2,2018-09-13,01:10,T,59,6.0NRT,299.9,15.7,D
-12.016,142.339,325.9,1.5,1.2,2018-09-13,01:10,T,64,6.0NRT,300.1,20.8,D
-12.023,142.393,321.3,1.5,1.2,2018-09-13,01:10,T,43,6.0NRT,301.2,13.8,D
-12.025,142.324,321.4,1.5,1.2,2018-09-13,01:10,T,25,6.0NRT,300.5,12,D
-12.027,142.338,331.6,1.5,1.2,2018-09-13,01:10,T,82,6.0NRT,300.3,32.7,D
-12.034,142.392,339.8,1.5,1.2,2018-09-13,01:10,T,89,6.0NRT,301.9,55,D
-12.369,142.772,318.6,1.6,1.2,2018-09-13,01:10,T,41,6.0NRT,299.8,13.3,D
-12.748,142.003,321.7,1.4,1.2,2018-09-13,01:10,T,54,6.0NRT,299.7,13.9,D
-12.068,136.501,325.8,1.1,1,2018-09-13,01:10,T,73,6.0NRT,304.2,12,D
-12.069,136.511,324.6,1.1,1,2018-09-13,01:10,T,63,6.0NRT,304.2,10.4,D
-12.066,136.324,335.1,1.1,1,2018-09-13,01:10,T,87,6.0NRT,304,27.5,D
-12.076,136.322,330.7,1.1,1,2018-09-13,01:10,T,75,6.0NRT,305.2,19.1,D
-12.004,135.801,328.7,1.2,1.1,2018-09-13,01:10,T,62,6.0NRT,302.7,20.5,D
-12.006,135.811,328.7,1.2,1.1,2018-09-13,01:10,T,0,6.0NRT,301.6,21.1,D
-12.091,136.3,324.6,1.1,1,2018-09-13,01:10,T,59,6.0NRT,306,7.9,D
-12.093,136.31,323.8,1.1,1,2018-09-13,01:10,T,52,6.0NRT,305.3,7.3,D
-12.137,136.245,324.8,1.1,1,2018-09-13,01:10,T,61,6.0NRT,305.7,9.5,D
-12.138,136.255,327.1,1.1,1,2018-09-13,01:10,T,71,6.0NRT,305.8,12.2,D
-12.192,136.539,328.4,1.1,1,2018-09-13,01:10,T,74,6.0NRT,305.8,12.9,D
-12.973,141.955,323.6,1.4,1.2,2018-09-13,01:10,T,54,6.0NRT,302.7,11.4,D
-12.983,141.953,325.5,1.4,1.2,2018-09-13,01:10,T,56,6.0NRT,303.1,14,D
-13.027,141.835,320.8,1.4,1.2,2018-09-13,01:10,T,38,6.0NRT,300.6,11.7,D
-12.274,136.41,327.7,1.1,1,2018-09-13,01:10,T,46,6.0NRT,302.2,12.4,D
-13.043,141.794,368.4,1.4,1.2,2018-09-13,01:10,T,100,6.0NRT,302.4,163.5,D
-13.045,141.807,353.4,1.4,1.2,2018-09-13,01:10,T,97,6.0NRT,301.2,95.7,D
-12.426,136.62,323.4,1.1,1,2018-09-13,01:10,T,36,6.0NRT,304.4,8.8,D
-12.33,135.778,330.4,1.1,1.1,2018-09-13,01:10,T,71,6.0NRT,307.8,17.1,D
-12.332,135.788,326.2,1.1,1.1,2018-09-13,01:10,T,59,6.0NRT,305.8,11.4,D
-12.34,135.776,328.7,1.1,1.1,2018-09-13,01:10,T,70,6.0NRT,308,14.1,D
-12.293,135.423,358.2,1.2,1.1,2018-09-13,01:10,T,99,6.0NRT,308.1,85.7,D
-12.444,136.381,341.3,1.1,1,2018-09-13,01:10,T,87,6.0NRT,307.6,33.9,D
-12.347,135.448,331.5,1.2,1.1,2018-09-13,01:10,T,74,6.0NRT,308.8,19.2,D
-12.349,135.459,325.9,1.2,1.1,2018-09-13,01:10,T,48,6.0NRT,306,11.1,D
-13.297,141.84,330.1,1.4,1.2,2018-09-13,01:10,T,75,6.0NRT,299.5,29.9,D
-13.299,141.853,331.6,1.4,1.2,2018-09-13,01:10,T,83,6.0NRT,302.3,33.6,D
-13.303,141.846,338.6,1.4,1.2,2018-09-13,01:10,T,88,6.0NRT,300.8,52.2,D
-13.305,141.859,323.5,1.4,1.2,2018-09-13,01:10,T,72,6.0NRT,301.2,19.5,D
-13.31,141.818,321.6,1.4,1.2,2018-09-13,01:10,T,71,6.0NRT,299.5,17.6,D
-12.355,134.462,330.4,1.4,1.2,2018-09-13,01:10,T,50,6.0NRT,308.5,20.6,D
-12.357,134.475,327.7,1.4,1.2,2018-09-13,01:10,T,44,6.0NRT,307.1,16,D
-12.367,134.473,331.1,1.4,1.2,2018-09-13,01:10,T,67,6.0NRT,309.5,21.7,D
-12.527,135.484,328.2,1.2,1.1,2018-09-13,01:10,T,72,6.0NRT,307.4,15.8,D
-12.405,134.46,356.7,1.4,1.2,2018-09-13,01:10,T,98,6.0NRT,311.2,95,D
-12.415,134.458,355.5,1.4,1.2,2018-09-13,01:10,T,97,6.0NRT,309.6,90.4,D
-12.417,134.471,343.1,1.4,1.2,2018-09-13,01:10,T,89,6.0NRT,310,48.5,D
-12.421,134.495,324.7,1.3,1.2,2018-09-13,01:10,T,49,6.0NRT,308.4,9.3,D
-12.231,133.137,327.4,1.7,1.3,2018-09-13,01:10,T,71,6.0NRT,309.1,22.2,D
-12.234,133.153,324.1,1.7,1.3,2018-09-13,01:10,T,47,6.0NRT,307.8,13.6,D
-12.677,135.789,322.9,1.1,1.1,2018-09-13,01:10,T,55,6.0NRT,305.5,9,D
-12.847,135.485,340.9,1.2,1.1,2018-09-13,01:10,T,87,6.0NRT,306,36.7,D
-12.848,135.495,331.6,1.2,1.1,2018-09-13,01:10,T,77,6.0NRT,305.3,18.5,D
-12.462,132.788,332.9,1.8,1.3,2018-09-13,01:10,T,80,6.0NRT,304.6,45.7,D
-12.338,131.971,323.1,2.1,1.4,2018-09-13,01:10,T,37,6.0NRT,303.4,32.3,D
-12.468,132.753,327.9,1.8,1.3,2018-09-13,01:10,T,67,6.0NRT,306.8,32.2,D
-12.543,132.866,334.9,1.7,1.3,2018-09-13,01:10,T,70,6.0NRT,306.8,45.9,D
-13.081,136.146,331.2,1.1,1,2018-09-13,01:10,T,56,6.0NRT,307.6,18,D
-13.091,136.145,333.4,1.1,1,2018-09-13,01:10,T,66,6.0NRT,305.9,21.9,D
-13.103,136.102,331.3,1.1,1,2018-09-13,01:10,T,76,6.0NRT,304.9,18.1,D
-13.105,136.112,333.8,1.1,1,2018-09-13,01:10,T,79,6.0NRT,305.6,21.5,D
-14.163,143.631,313.9,2,1.4,2018-09-13,01:10,T,36,6.0NRT,296.3,22.4,D
-13.18,136.185,324,1.1,1,2018-09-13,01:10,T,45,6.0NRT,306.2,7.9,D
-13.189,136.184,325.4,1.1,1,2018-09-13,01:10,T,49,6.0NRT,304.3,10.1,D
-12.486,131.527,317.9,2.2,1.4,2018-09-13,01:10,T,19,6.0NRT,299.3,18.2,D
-13.954,136.608,321.7,1,1,2018-09-13,01:10,T,30,6.0NRT,305.6,7.3,D
-13.973,136.615,330.3,1,1,2018-09-13,01:10,T,70,6.0NRT,306.4,17,D
