latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.641,130.288,400.4,1.4,1.2,2018-08-26,01:20,T,100,6.0NRT,315.7,404.4,D
-11.266,142.233,313.5,2.4,1.5,2018-08-26,01:20,T,58,6.0NRT,293.5,23.8,D
-11.288,142.297,317.8,2.4,1.5,2018-08-26,01:20,T,68,6.0NRT,294.1,34.3,D
-11.261,142.228,314.1,2.4,1.5,2018-08-26,01:20,T,60,6.0NRT,293.3,24.8,D
-11.282,142.292,311.8,2.4,1.5,2018-08-26,01:20,T,25,6.0NRT,293.6,16.4,D
-11.296,142.291,335.1,2.4,1.5,2018-08-26,01:20,T,87,6.0NRT,294.7,109.3,D
-11.907,142.482,311,2.6,1.5,2018-08-26,01:20,T,46,6.0NRT,291.3,19.6,D
-12.7,141.938,344.2,2.4,1.5,2018-08-26,01:20,T,70,6.0NRT,296.9,147.8,D
-12.694,141.933,341.1,2.4,1.5,2018-08-26,01:20,T,79,6.0NRT,296.9,132.6,D
-12.697,141.955,321.9,2.4,1.5,2018-08-26,01:20,T,70,6.0NRT,297.8,40.3,D
-11.53,132.804,320.2,1.2,1.1,2018-08-26,01:20,T,61,6.0NRT,299.8,10.3,D
-12.832,141.865,320.7,2.4,1.5,2018-08-26,01:20,T,63,6.0NRT,296.4,41.1,D
-11.576,132.786,321.1,1.2,1.1,2018-08-26,01:20,T,66,6.0NRT,299.3,11.3,D
-12.872,141.86,334.8,2.4,1.5,2018-08-26,01:20,T,86,6.0NRT,296.3,99.4,D
-11.948,135.058,311.2,1,1,2018-08-26,01:20,T,47,6.0NRT,296.9,8,D
-12.867,141.855,332,2.4,1.5,2018-08-26,01:20,T,84,6.0NRT,296,83.5,D
-12.94,142.004,332.4,2.5,1.5,2018-08-26,01:20,T,79,6.0NRT,294.6,85.9,D
-12.953,142.002,334.1,2.5,1.5,2018-08-26,01:20,T,83,6.0NRT,298.2,90,D
-12.956,142.025,360.7,2.5,1.5,2018-08-26,01:20,T,100,6.0NRT,299,290.1,D
-12.959,142.047,325.5,2.5,1.5,2018-08-26,01:20,T,57,6.0NRT,297.5,49.1,D
-12.97,142.023,334.9,2.5,1.5,2018-08-26,01:20,T,86,6.0NRT,299.8,90.1,D
-15.659,130.325,342.2,1.4,1.2,2018-08-26,01:20,T,89,6.0NRT,310.6,54.6,D
-15.661,130.338,336.5,1.4,1.2,2018-08-26,01:20,T,84,6.0NRT,310.3,38.1,D
-15.663,130.351,353.5,1.4,1.2,2018-08-26,01:20,T,96,6.0NRT,313.8,92.6,D
-15.665,130.364,328.6,1.4,1.2,2018-08-26,01:20,T,76,6.0NRT,311.3,22.8,D
-15.664,130.23,322.4,1.4,1.2,2018-08-26,01:20,T,64,6.0NRT,309,17.7,D
-16.631,136.644,327.6,1.2,1.1,2018-08-26,01:20,T,75,6.0NRT,305.2,18.8,D
-16.877,138.531,320.7,1.5,1.2,2018-08-26,01:20,T,64,6.0NRT,305.5,16.2,D
-15.72,130.5,359.5,1.4,1.2,2018-08-26,01:20,T,99,6.0NRT,309.9,111.7,D
-15.722,130.512,352.3,1.4,1.2,2018-08-26,01:20,T,96,6.0NRT,310.4,83.1,D
-15.732,130.51,330.5,1.4,1.2,2018-08-26,01:20,T,73,6.0NRT,311.5,23.7,D
-15.734,130.523,328.5,1.4,1.2,2018-08-26,01:20,T,73,6.0NRT,310.9,21.5,D
