latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-24.899,151.653,347.8,1.1,1,2018-09-09,00:00,T,94,6.0NRT,304.4,58.4,D
-27.319,152.979,307.7,1,1,2018-09-09,00:00,T,23,6.0NRT,296.3,3.1,D
-26.712,147.014,311.8,1.9,1.3,2018-09-09,00:00,T,58,6.0NRT,297.2,12.6,D
-28.102,153.045,306.5,1,1,2018-09-09,00:00,T,56,6.0NRT,296.3,3.5,D
-27.962,151.185,307.2,1.1,1,2018-09-09,00:00,T,53,6.0NRT,295.8,3.8,D
-29.176,149.657,314.7,1.2,1.1,2018-09-09,00:00,T,67,6.0NRT,298,9.8,D
-29.346,148.222,316,1.4,1.2,2018-09-09,00:00,T,66,6.0NRT,299.2,12.4,D
-30.559,151.868,328.6,1,1,2018-09-09,00:00,T,86,6.0NRT,292.6,26.5,D
-30.561,151.878,301.7,1,1,2018-09-09,00:00,T,42,6.0NRT,290.8,3.6,D
-33.095,148.177,304,1.2,1.1,2018-09-09,00:00,T,37,6.0NRT,292.3,4.1,D
-34.454,150.876,308.3,1,1,2018-09-09,00:00,T,45,6.0NRT,294.2,5.6,D
-34.464,150.885,311.3,1,1,2018-09-09,00:00,T,54,6.0NRT,293.6,7.7,D
-24.901,151.663,321.7,1.1,1,2018-09-09,00:00,T,78,6.0NRT,304.4,14.6,D
-34.789,149.881,309.6,1,1,2018-09-09,00:00,T,69,6.0NRT,283.5,10.5,D
-24.884,151.622,316.5,1.1,1,2018-09-09,00:00,T,58,6.0NRT,298.2,10.6,D
-24.886,151.633,315.9,1.1,1,2018-09-09,00:00,T,49,6.0NRT,300.9,9.5,D
-24.897,151.642,333.9,1.1,1,2018-09-09,00:00,T,87,6.0NRT,302.1,30.5,D
-11.102,142.323,311.3,4.3,1.9,2018-09-09,01:30,T,41,6.0NRT,292.2,42.2,D
-15.886,135.754,336.9,1.6,1.2,2018-09-09,01:35,T,83,6.0NRT,306.5,48.9,D
-15.888,135.769,350.3,1.6,1.2,2018-09-09,01:35,T,94,6.0NRT,309.2,93.2,D
-15.89,135.784,331.1,1.6,1.2,2018-09-09,01:35,T,56,6.0NRT,310,25.9,D
-15.877,135.764,337.5,1.6,1.2,2018-09-09,01:35,T,84,6.0NRT,307.8,47.9,D
-15.879,135.779,330.4,1.6,1.2,2018-09-09,01:35,T,52,6.0NRT,307.8,24.6,D
-13.942,123.292,314,3,1.6,2018-09-09,01:35,T,60,6.0NRT,296.3,50.6,D
-15.888,135.762,351.8,1.6,1.2,2018-09-09,01:35,T,95,6.0NRT,307.9,100.4,D
-15.89,135.777,335.5,1.6,1.2,2018-09-09,01:35,T,82,6.0NRT,309.6,40,D
-16.08,136.754,322.2,1.9,1.3,2018-09-09,01:35,T,38,6.0NRT,307.4,16.4,D
-16.082,136.771,327.5,1.9,1.3,2018-09-09,01:35,T,66,6.0NRT,306.9,32,D
-16.094,136.77,339.4,1.9,1.3,2018-09-09,01:35,T,86,6.0NRT,310,74,D
-16.108,136.786,326.7,1.9,1.3,2018-09-09,01:35,T,57,6.0NRT,306.6,28.8,D
-16.087,136.765,335.6,1.9,1.3,2018-09-09,01:35,T,82,6.0NRT,308.6,57.7,D
-16.099,136.763,326.3,1.9,1.3,2018-09-09,01:35,T,50,6.0NRT,308.6,28.1,D
-16.113,136.779,328.3,1.9,1.3,2018-09-09,01:35,T,43,6.0NRT,307.7,29.9,D
-16.125,136.778,328.4,1.9,1.3,2018-09-09,01:35,T,44,6.0NRT,308.1,28.7,D
-16.145,136.74,332.9,1.9,1.3,2018-09-09,01:35,T,79,6.0NRT,308,48.2,D
-16.147,136.757,323.6,1.9,1.3,2018-09-09,01:35,T,54,6.0NRT,307.5,17.5,D
-16.157,136.738,358.6,1.9,1.3,2018-09-09,01:35,T,99,6.0NRT,308.8,172.2,D
-16.159,136.756,327.7,1.9,1.3,2018-09-09,01:35,T,68,6.0NRT,306.8,29.7,D
-16.212,136.849,332.1,1.9,1.3,2018-09-09,01:35,T,78,6.0NRT,307,48.4,D
-16.224,136.848,333.3,1.9,1.3,2018-09-09,01:35,T,80,6.0NRT,308.1,51.9,D
-16.227,136.866,331.1,1.9,1.3,2018-09-09,01:35,T,77,6.0NRT,309.6,43,D
-16.239,136.864,323.7,1.9,1.3,2018-09-09,01:35,T,48,6.0NRT,307.1,20,D
-16.263,136.861,392.6,1.9,1.3,2018-09-09,01:35,T,100,6.0NRT,313.8,507,D
-16.265,136.879,330.9,1.9,1.4,2018-09-09,01:35,T,66,6.0NRT,309.8,36.5,D
-16.287,136.858,328.3,1.9,1.3,2018-09-09,01:35,T,64,6.0NRT,309.5,31.9,D
-16.289,136.876,331.6,1.9,1.4,2018-09-09,01:35,T,78,6.0NRT,310.5,40.8,D
-16.293,136.87,335.8,1.9,1.4,2018-09-09,01:35,T,83,6.0NRT,309.7,57.1,D
-15.157,126.935,330.7,1.5,1.2,2018-09-09,01:35,T,67,6.0NRT,312,22.4,D
-15.174,126.904,339.5,1.5,1.2,2018-09-09,01:35,T,73,6.0NRT,309.8,48.1,D
-15.185,126.902,338.2,1.5,1.2,2018-09-09,01:35,T,63,6.0NRT,313.7,43.9,D
-15.193,126.886,365.7,1.5,1.2,2018-09-09,01:35,T,100,6.0NRT,312.1,160.9,D
-15.195,126.9,346.1,1.5,1.2,2018-09-09,01:35,T,89,6.0NRT,315.2,69.7,D
-15.204,126.884,362,1.5,1.2,2018-09-09,01:35,T,94,6.0NRT,308.7,142.8,D
-15.206,126.898,381.5,1.5,1.2,2018-09-09,01:35,T,87,6.0NRT,314.7,265.6,D
-15.209,126.912,329.1,1.5,1.2,2018-09-09,01:35,T,40,6.0NRT,313,20.7,D
-15.737,130.129,330.7,1,1,2018-09-09,01:35,T,59,6.0NRT,309.1,11.3,D
-15.754,130.243,329.5,1,1,2018-09-09,01:35,T,65,6.0NRT,306.7,10.5,D
-15.744,130.122,336.2,1,1,2018-09-09,01:35,T,81,6.0NRT,309.1,21,D
-11.542,142.407,315,4.4,1.9,2018-09-09,01:35,T,63,6.0NRT,291.7,76.5,D
