latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.306,143.923,365.7,1.3,1.1,2018-08-30,00:55,T,100,6.0NRT,305,136.4,D
-10.952,142.165,316.9,1,1,2018-08-30,00:55,T,52,6.0NRT,302.5,5.5,D
-10.984,142.32,322.6,1,1,2018-08-30,00:55,T,75,6.0NRT,303,10.6,D
-11.269,142.696,319,1,1,2018-08-30,00:55,T,67,6.0NRT,302,9.7,D
-11.278,142.695,317.9,1,1,2018-08-30,00:55,T,60,6.0NRT,302,8.9,D
-11.268,142.507,321.8,1,1,2018-08-30,00:55,T,37,6.0NRT,301.6,11,D
-11.236,142.218,321.6,1,1,2018-08-30,00:55,T,61,6.0NRT,303.3,10.1,D
-11.279,142.515,326.5,1,1,2018-08-30,00:55,T,53,6.0NRT,301.1,16.5,D
-11.27,142.392,321.6,1,1,2018-08-30,00:55,T,50,6.0NRT,301.6,9.1,D
-11.272,142.402,336.1,1,1,2018-08-30,00:55,T,87,6.0NRT,301.3,28.9,D
-11.282,142.41,329.1,1,1,2018-08-30,00:55,T,70,6.0NRT,302.6,18.6,D
-11.274,142.288,324.1,1,1,2018-08-30,00:55,T,53,6.0NRT,306,10.9,D
-11.282,142.22,341.5,1,1,2018-08-30,00:55,T,90,6.0NRT,304.8,35.4,D
-11.294,142.237,350.4,1,1,2018-08-30,00:55,T,95,6.0NRT,306,52.8,D
-11.394,142.55,316.1,1,1,2018-08-30,00:55,T,50,6.0NRT,300.7,8.5,D
-11.543,142.497,319.1,1,1,2018-08-30,00:55,T,56,6.0NRT,301.5,8.7,D
-11.553,142.505,325.4,1,1,2018-08-30,00:55,T,53,6.0NRT,301.4,14.8,D
-11.554,142.514,337.6,1,1,2018-08-30,00:55,T,88,6.0NRT,303.5,32.8,D
-11.556,142.524,322.1,1,1,2018-08-30,00:55,T,69,6.0NRT,301.9,12.4,D
-12.044,142.461,325.7,1,1,2018-08-30,00:55,T,69,6.0NRT,303.9,12.9,D
-12.39,142.242,320.8,1,1,2018-08-30,00:55,T,70,6.0NRT,303.1,10.1,D
-12.957,141.839,321.6,1,1,2018-08-30,00:55,T,73,6.0NRT,292.9,13.9,D
-13.06,142.046,331.9,1,1,2018-08-30,00:55,T,84,6.0NRT,297.8,23.1,D
-13.062,142.056,329.5,1,1,2018-08-30,00:55,T,82,6.0NRT,296.7,19.8,D
-13.067,142.026,325.3,1,1,2018-08-30,00:55,T,78,6.0NRT,296.5,15.3,D
-13.068,142.036,355.3,1,1,2018-08-30,00:55,T,98,6.0NRT,298.5,67.9,D
-13.069,142.045,333,1,1,2018-08-30,00:55,T,85,6.0NRT,296.9,24.8,D
-13.074,142.015,328.9,1,1,2018-08-30,00:55,T,82,6.0NRT,294.1,20.4,D
-12.45,136.756,326.2,1.5,1.2,2018-08-30,00:55,T,52,6.0NRT,303.7,22.4,D
-12.421,136.513,315.9,1.6,1.2,2018-08-30,00:55,T,53,6.0NRT,295.8,12.2,D
-12.694,132.294,314.7,3.3,1.7,2018-08-30,00:55,T,42,6.0NRT,296.3,31.2,D
-12.71,132.292,316.3,3.3,1.7,2018-08-30,00:55,T,57,6.0NRT,296.2,41.3,D
-12.705,132.285,314.6,3.3,1.7,2018-08-30,00:55,T,19,6.0NRT,295.6,31.1,D
-14.627,141.682,335.6,1,1,2018-08-30,00:55,T,84,6.0NRT,306.8,23.2,D
-14.045,136.729,316.7,1.4,1.2,2018-08-30,00:55,T,34,6.0NRT,299.6,10.7,D
-15.307,143.918,354,1.3,1.1,2018-08-30,00:55,T,97,6.0NRT,301.7,91.9,D
-15.309,143.93,379.9,1.3,1.1,2018-08-30,00:55,T,100,6.0NRT,305.6,210.5,D
-15.311,143.942,330.3,1.3,1.1,2018-08-30,00:55,T,82,6.0NRT,301.8,26.9,D
-15.312,143.954,323,1.3,1.1,2018-08-30,00:55,T,51,6.0NRT,302.1,14.4,D
-16.832,139.104,315.8,1,1,2018-08-30,00:55,T,35,6.0NRT,304.9,12.2,D
-15.767,136.051,323.8,1.5,1.2,2018-08-30,00:55,T,72,6.0NRT,303.3,21.4,D
-15.729,136.029,324.4,1.5,1.2,2018-08-30,00:55,T,72,6.0NRT,305.4,22.5,D
-16.842,144.972,319.3,1.6,1.2,2018-08-30,00:55,T,52,6.0NRT,302.6,14.2,D
-16.818,144.96,318.6,1.6,1.2,2018-08-30,00:55,T,51,6.0NRT,303.3,11.9,D
-14.898,133.3,315.8,2.5,1.5,2018-08-30,00:55,T,30,6.0NRT,301.6,17,D
-14.885,133.302,318.8,2.5,1.5,2018-08-30,00:55,T,65,6.0NRT,303.3,28,D
-14.851,133.425,319.2,2.4,1.5,2018-08-30,00:55,T,53,6.0NRT,302.2,26.1,D
-14.858,133.43,315.4,2.4,1.5,2018-08-30,00:55,T,44,6.0NRT,300.5,14.4,D
-14.854,133.408,316.6,2.4,1.5,2018-08-30,00:55,T,59,6.0NRT,302.2,19.5,D
-15.539,141.957,326.3,1.1,1,2018-08-30,00:55,T,74,6.0NRT,305.7,10.7,D
-15.538,141.947,324.5,1.1,1,2018-08-30,00:55,T,63,6.0NRT,305.8,8.5,D
-15.807,144.177,320.2,1.4,1.2,2018-08-30,00:55,T,56,6.0NRT,301.1,13.5,D
-13.912,132.342,317,3.1,1.7,2018-08-30,00:55,T,49,6.0NRT,300.8,30.5,D
-13.609,132.203,314.7,3.2,1.7,2018-08-30,00:55,T,31,6.0NRT,296.8,22.4,D
-15.318,143.934,324.6,1.3,1.1,2018-08-30,00:55,T,72,6.0NRT,300.8,19.5,D
-15.317,143.922,337.1,1.3,1.1,2018-08-30,00:55,T,87,6.0NRT,300.7,44.9,D
-15.31,143.948,328.4,1.3,1.1,2018-08-30,00:55,T,62,6.0NRT,302.4,23.5,D
-15.308,143.936,345.9,1.3,1.1,2018-08-30,00:55,T,93,6.0NRT,303.5,63.8,D
-31.901,146.488,301,3.2,1.7,2018-08-30,01:00,T,36,6.0NRT,282.2,24,D
-16.802,135.352,321.5,1.6,1.2,2018-08-30,01:00,T,65,6.0NRT,304.1,20.8,D
