latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.251,126.792,335.2,2.6,1.5,2018-09-11,01:20,T,83,6.0NRT,303.4,98.9,D
-15.246,126.769,339.2,2.6,1.6,2018-09-11,01:20,T,86,6.0NRT,302.7,126.6,D
-15.267,126.959,329.1,2.5,1.5,2018-09-11,01:20,T,75,6.0NRT,306.3,57.1,D
-15.263,126.936,346.9,2.5,1.5,2018-09-11,01:20,T,92,6.0NRT,304.8,163.7,D
-15.82,130.174,331,1.4,1.2,2018-09-11,01:20,T,75,6.0NRT,314.1,20.4,D
-15.253,126.961,340,2.5,1.5,2018-09-11,01:20,T,87,6.0NRT,307.5,117.1,D
-15.249,126.938,341.9,2.5,1.5,2018-09-11,01:20,T,88,6.0NRT,306.5,126.2,D
-15.223,126.797,328.2,2.6,1.5,2018-09-11,01:20,T,71,6.0NRT,303.9,59.2,D
-15.261,126.966,330.2,2.5,1.5,2018-09-11,01:20,T,77,6.0NRT,306.7,59.8,D
-15.257,126.943,351.8,2.5,1.5,2018-09-11,01:20,T,95,6.0NRT,305.8,200.9,D
-15.232,126.802,329.2,2.6,1.5,2018-09-11,01:20,T,73,6.0NRT,303.3,62.1,D
-15.243,126.945,323.1,2.5,1.5,2018-09-11,01:20,T,63,6.0NRT,306.4,26.8,D
-15.753,130.067,362,1.5,1.2,2018-09-11,01:20,T,100,6.0NRT,315.9,131.5,D
-15.751,130.053,328.4,1.5,1.2,2018-09-11,01:20,T,70,6.0NRT,313.7,19,D
-16.985,138.654,323.2,1.6,1.2,2018-09-11,01:20,T,28,6.0NRT,307.6,15,D
-16.983,138.64,326.7,1.6,1.2,2018-09-11,01:20,T,50,6.0NRT,308.8,20.5,D
-15.153,126.873,319.5,2.6,1.5,2018-09-11,01:20,T,18,6.0NRT,304.1,23.2,D
-16.911,138.523,324.8,1.5,1.2,2018-09-11,01:20,T,20,6.0NRT,311.1,12.8,D
-15.698,130.221,330.3,1.4,1.2,2018-09-11,01:20,T,66,6.0NRT,315.4,17.3,D
-16.348,136.859,328.5,1.2,1.1,2018-09-11,01:20,T,63,6.0NRT,314.4,12.2,D
-16.336,136.77,326.9,1.2,1.1,2018-09-11,01:20,T,57,6.0NRT,312.3,9.4,D
-16.335,136.759,349.3,1.2,1.1,2018-09-11,01:20,T,93,6.0NRT,315.2,55.3,D
-16.334,136.748,352,1.2,1.1,2018-09-11,01:20,T,95,6.0NRT,315.1,61.6,D
-16.332,136.738,364.2,1.2,1.1,2018-09-11,01:20,T,100,6.0NRT,313.1,103.6,D
-16.333,136.766,341.9,1.2,1.1,2018-09-11,01:20,T,88,6.0NRT,313,34.4,D
-13.892,134.113,345.7,1,1,2018-09-11,01:20,T,90,6.0NRT,313.9,37.9,D
-13.89,134.103,366,1,1,2018-09-11,01:20,T,100,6.0NRT,314.5,88.1,D
-14.025,136.567,322.6,1.1,1,2018-09-11,01:20,T,49,6.0NRT,306.9,10.9,D
-13.968,136.479,321.4,1.1,1,2018-09-11,01:20,T,13,6.0NRT,303.3,7.8,D
-13.967,136.469,358.3,1.1,1,2018-09-11,01:20,T,99,6.0NRT,305.6,79.4,D
-13.976,136.601,322.9,1.1,1,2018-09-11,01:20,T,42,6.0NRT,307,9.6,D
-13.946,136.595,323.8,1.1,1,2018-09-11,01:20,T,52,6.0NRT,305.2,12,D
-13.945,136.585,326,1.1,1,2018-09-11,01:20,T,66,6.0NRT,305.7,14.2,D
-13.934,136.504,327.1,1.1,1,2018-09-11,01:20,T,68,6.0NRT,305.9,14.3,D
-13.539,134.154,332.3,1,1,2018-09-11,01:20,T,71,6.0NRT,313.4,14.1,D
-13.518,134.138,329.2,1,1,2018-09-11,01:20,T,40,6.0NRT,314.5,8.2,D
-13.517,134.129,328.7,1,1,2018-09-11,01:20,T,62,6.0NRT,313.8,8.3,D
-13.492,134.151,327.8,1,1,2018-09-11,01:20,T,60,6.0NRT,314.5,9.4,D
-12.71,131.584,327.7,1.3,1.1,2018-09-11,01:20,T,51,6.0NRT,305,18.3,D
-12.709,131.573,340.9,1.3,1.1,2018-09-11,01:20,T,87,6.0NRT,306.4,44,D
-12.711,131.578,335.9,1.3,1.1,2018-09-11,01:20,T,82,6.0NRT,305,32.5,D
-12.699,131.568,335.9,1.3,1.1,2018-09-11,01:20,T,82,6.0NRT,308.5,30.3,D
-12.66,131.587,331.3,1.3,1.1,2018-09-11,01:20,T,60,6.0NRT,305.7,22.4,D
